6412299174, NTY2NjcyMzUyNzo5MzY0MjI0MTAyMw--, Houston Galleria| West University Place, fitness center|pool(s)|restaurant(s)|business center|high-speed internet access, 4.5, 86.00, 38.84, 2, 210.84, 95, 4.0
5023734504, NTY2NjcyMzUyNzo5MzY0MjI0MDE4Mg--, Downtown Houston| Houston, restaurant(s)|high-speed internet access, 4.5, 84.00, 38.26, 2, 206.26, 95, 4.0
5538093396, NTY2NjcyMzUyNzo5MzY0MjI0MDE3OQ--, Houston Galleria| West University Place, fitness center|pool(s)|restaurant(s)|business center|high-speed internet access, 4.0, 69.00, 30.57, 2, 168.57, 85, 
6336383321, NTY2NjcyMzUyNzo5MzY0MjI0MDE3Mw--, Downtown Houston| Houston, boutique hotel|fitness center|restaurant(s)|business center|high-speed internet access, 4.0, 63.00, 28.73, 2, 154.73, 80, 4.0
5588491865, NTY2NjcyMzUyNzo5MzY0MjI0MTAyNQ--, Houston Galleria| West University Place, smoke free rooms|fitness center|pool(s)|restaurant(s)|business center|laundry facilities|high-speed internet access, 3.5, 51.00, 24.40, 2, 126.40, 80, 3.5
6157316544, NTY2NjcyMzUyNzo5MzY0MjI0MDE4OA--, Downtown Houston| Houston, fitness center|restaurant(s)|business center, 3.5, 65.00, 29.09, 2, 159.09, 90, 3.5
5742613173, NTY2NjcyMzUyNzo5MzY0MjI0MDE2Nw--, Houston Galleria| West University Place, fitness center|business center, 3.0, 57.00, 26.46, 2, 140.46, 95, 
6287406395, NTY2NjcyMzUyNzo5MzY0MjI0MTAyOA--, Houston Galleria| West University Place, laundry facilities, 2.0, 36.00, 18.47, 2, 90.47, 80, 
5931282311, NTY2NjcyMzUyNzo5MzY0MjI0MDE2Mg--, NW Houston - Brookhollow| Spring Valley, smoke free rooms|fitness center|pool(s)|restaurant(s)|laundry facilities|high-speed internet access|golf nearby, 3.5, 53.00, 25.23, 2, 131.23, 95, 3.5
5439745258, NTY2NjcyMzUyNzo5MzY0MjI0MTAxOA--, Houston West - Energy Corridor| Spring Valley, fitness center|pool(s)|restaurant(s)|business center|high-speed internet access|tennis nearby, 4.0, 70.00, 30.90, 2, 170.90, 95, 4.0
5493704384, NTY2NjcyMzUyNzo5MzY0MjI0MDE3NQ--, Medical Center - Astrodome| VA Hospital, fitness center|pool(s)|restaurant(s)|golf nearby, 3.0, 53.00, 25.23, 2, 131.23, 85, 3.5
6259315642, NTY2NjcyMzUyNzo5MzY0MjI0MTAzMw--, NW Houston - Brookhollow| Spring Valley, fitness center|pool(s)|restaurant(s)|business center|laundry facilities, 3.0, 42.00, 21.53, 2, 105.53, 95, 4.0
6067612506, NTY2NjcyMzUyNzo5MzY0MjI0MDE5MA--, Aldine - Bush Ictl Airport IAH| Humble, airport shuttle|fitness center|pool(s), 3.0, 41.00, 21.12, 2, 103.12, 95, 
5477358801, NTY2NjcyMzUyNzo5MzY0MjI0MDE3NA--, Medical Center - Astrodome| VA Hospital, fitness center|pool(s)|laundry facilities, 2.5, 41.00, 21.12, 2, 103.12, 75, 3.0
6740935464, NTY2NjcyMzUyNzo5MzY0MjI0MDE4NA--, Aldine - Bush Ictl Airport IAH| Humble, airport shuttle|fitness center|pool(s)|restaurant(s)|business center|high-speed internet access, 3.5, 54.00, 25.64, 2, 133.64, 90, 
6685332625, NTY2NjcyMzUyNzo5MzY0MjI0MTAyMg--, Houston West - Energy Corridor| Spring Valley, fitness center|pool(s)|business center|high-speed internet access, 3.5, 54.00, 25.64, 2, 133.64, 90, 
6571699474, NTY2NjcyMzUyNzo5MzY0MjI0MDE5OA--, Aldine - Bush Ictl Airport IAH| Humble, airport shuttle|smoke free rooms|pool(s)|business center|laundry facilities|high-speed internet access, 2.5, 32.00, 16.83, 2, 80.83, 85, 3.5
5836843421, NTY2NjcyMzUyNzo5MzY0MjI0MTAwNw--, SW Houston - Sugar Land| Sugar Land, fitness center|pool(s)|restaurant(s)|laundry facilities|golf nearby, 3.0, 41.00, 21.12, 2, 103.12, 80, 3.5
6996099701, NTY2NjcyMzUyNzo5MzY0MjI0MTAxMA--, SW Houston - Sugar Land| Sugar Land, suite|smoke free rooms|fitness center|pool(s)|high-speed internet access, 3.5, 59.00, 27.26, 2, 145.26, 90, 4.5
5413025339, NTY2NjcyMzUyNzo5MzY0MjI0MTAyMA--, Houston West - Energy Corridor| Spring Valley, business center|high-speed internet access, 3.0, 46.00, 22.76, 2, 114.76, 90, 
5548274943, NTY2NjcyMzUyNzo5MzY0MjI0MTAwNA--, Houston Hobby Airport HOU| South Houston, pool(s)|laundry facilities, 3.0, 45.00, 25.23, 2, 115.23, 85, 
6876983575, NTY2NjcyMzUyNzo5MzY0MjI0MDE4Mw--, NW Houston - Brookhollow| Spring Valley, fitness center|pool(s)|laundry facilities, 2.5, 39.00, 20.30, 2, 98.30, 80, 
5286845730, NTY2NjcyMzUyNzo5MzY0MjI0MDE3Ng--, Medical Center - Astrodome| VA Hospital, fitness center|pool(s)|restaurant(s)|business center|high-speed internet access|golf nearby, 3.5, 83.00, 38.67, 2, 204.67, 50, 3.0
6373241355, NTY2NjcyMzUyNzo5MzY0MjI0MDE2MA--, Pearland| Pearland, complimentary breakfast|fitness center|pool(s)|business center|laundry facilities|high-speed internet access, 3.0, 48.00, 20.00, 2, 116.00, 95, 4.0
6158396054, NTY2NjcyMzUyNzo5MzY0MjI0MDE3Nw--, Medical Center - Astrodome| VA Hospital, laundry facilities, 2.0, 39.00, 20.30, 2, 98.30, , 
6924859807, NTY2NjcyMzUyNzo5MzY0MjI0MTA0Mw--, East Houston - Cloverleaf| Jacinto City, complimentary breakfast|pool(s)|high-speed internet access, 3.0, 48.00, 23.58, 2, 119.58, 60, 
6317090240, NTY2NjcyMzUyNzo5MzY0MjI0MTAxNQ--, SW Houston - Sugar Land| Sugar Land, complimentary breakfast|pool(s)|laundry facilities|high-speed internet access, 2.5, 39.00, 20.30, 2, 98.30, 75, 3.5
5836508899, NTY2NjcyMzUyNzo5MzY0MjI0MTAzMQ--, NW Houston - Brookhollow| Spring Valley, suite|fitness center|kitchenette, 2.0, 32.00, 16.83, 2, 80.83, 65, 
6678067325, NTY2NjcyMzUyNzo5MzY0MjI0MTAxMQ--, Washington Ave| Houston, complimentary breakfast, 2.0, 40.00, 20.68, 2, 100.68, , 2.5
6015676925, NTY2NjcyMzUyNzo5MzY0MjI0MDE5MQ--, Houston West - Energy Corridor| Spring Valley, laundry facilities, 2.0, 32.00, 16.83, 2, 80.83, , 
6949291706, NTY2NjcyMzUyNzo5MzY0MjI0MTAwOQ--, Aldine - Bush Ictl Airport IAH| Humble, pool(s)|laundry facilities, 2.0, 30.00, 16.42, 2, 76.42, 45, 
5304685204, NTY2NjcyMzUyNzo5MzY0MjI0MDE5Mw--, SW Houston - Sugar Land| Sugar Land, high-speed internet access, 2.0, 33.00, 17.41, 2, 83.41, 60, 
5171308644, NTY2NjcyMzUyNzo5MzY0MjI0MTAzNg--, Willowbrook - Cypress Station| North Houston, laundry facilities, 2.0, 29.00, 16.01, 2, 74.01, 85, 
5122429818, NTY2NjcyMzUyNzo5MzY0MjI0MTAyNw--, East Houston - Cloverleaf| Jacinto City, complimentary breakfast|fitness center|pool(s)|business center|laundry facilities|high-speed internet access, 2.5, 48.00, 23.58, 2, 119.58, , 4.0
5162021753, NTY2NjcyMzUyNzo5MzY0MjI0MDE4Nw--, Houston West - Energy Corridor| Spring Valley, laundry facilities|high-speed internet access, 2.5, 47.00, 23.17, 2, 117.17, , 
5802145300, NTY2NjcyMzUyNzo5MzY0MjI0MDE4MQ--, Houston Hobby Airport HOU| South Houston, , 2.0, 39.00, 20.71, 2, 98.71, , 
6062950436, NTY2NjcyMzUyNzo5MzY0MjI0MTAyNg--, Baytown| Baytown, complimentary breakfast|fitness center|pool(s)|laundry facilities, 3.0, 42.00, 21.93, 2, 105.93, 80, 3.5
5932926257, NTY2NjcyMzUyNzo5MzY0MjI0MTA0MA--, Willowbrook - Cypress Station| North Houston, complimentary breakfast|fitness center|pool(s)|business center|laundry facilities|high-speed internet access, 2.5, 43.00, 20.06, 2, 106.06, 85, 3.5
6208895719, NTY2NjcyMzUyNzo5MzY0MjI0MDE2MQ--, East Houston - Cloverleaf| Jacinto City, complimentary breakfast|pool(s)|high-speed internet access, 2.0, 39.00, 20.30, 2, 98.30, 55, 2.5
6748160474, NTY2NjcyMzUyNzo5MzY0MjI0MTAxMw--, Clear Lake - NASA Space Center - Kemah| Nassau Bay, pool(s)|restaurant(s), 3.0, 54.00, 26.35, 2, 134.35, 95, 
5942962414, NTY2NjcyMzUyNzo5MzY0MjI0MTAyOQ--, Willowbrook - Cypress Station| North Houston, fitness center|pool(s)|restaurant(s)|business center|laundry facilities, 3.0, 64.00, 28.92, 2, 156.92, 90, 4.0
6334758128, NTY2NjcyMzUyNzo5MzY0MjI0MDE3MA--, Pasadena| Pasadena, fitness center|business center|laundry facilities|high-speed internet access, 3.0, 72.00, 31.80, 2, 175.80, , 3.5
5100140333, NTY2NjcyMzUyNzo5MzY0MjI0MTAxMg--, Cyfair| Jersey Village, complimentary breakfast|pool(s)|laundry facilities|high-speed internet access, 2.5, 39.00, 19.58, 2, 97.58, 75, 3.5
6023772140, NTY2NjcyMzUyNzo5MzY0MjI0MTAxNw--, Channelview| Channelview, complimentary breakfast|fitness center|pool(s)|business center|laundry facilities|high-speed internet access, 3.0, 58.00, 31.80, 2, 147.80, 85, 4.0
6630833615, NTY2NjcyMzUyNzo5MzY0MjI0MTA0Mg--, Baytown| Baytown, complimentary breakfast|pool(s)|laundry facilities|high-speed internet access, 2.5, 41.00, 20.92, 2, 102.92, 70, 3.5
5565279193, NTY2NjcyMzUyNzo5MzY0MjI0MDE2OQ--, Pasadena| Pasadena, complimentary breakfast|pool(s)|restaurant(s)|business center|laundry facilities|high-speed internet access, 2.5, 67.00, 29.84, 2, 163.84, , 4.0
6477598731, NTY2NjcyMzUyNzo5MzY0MjI0MDE5Mg--, Clear Lake - NASA Space Center - Kemah| Nassau Bay, , 2.0, 38.00, 19.88, 2, 95.88, 75, 
