1;68;47.033342;-123.358218
1;69;47.033869;-123.359381
1;70;47.034361;-123.360573
1;71;47.034826;-123.36179
1;72;47.035257;-123.363033
1;73;47.035658;-123.364298
1;74;47.036024;-123.365586
1;75;47.036359;-123.36689
1;76;47.036657;-123.368214
1;77;47.036924;-123.369553
1;78;47.037153;-123.370907
1;79;47.037352;-123.372271
1;80;47.037512;-123.373644
1;81;47.037638;-123.375027
1;82;47.037726;-123.376416
1;83;47.037779;-123.377806
1;84;47.037798;-123.3792
1;85;47.037779;-123.380594
1;86;47.037726;-123.381987
1;87;47.037638;-123.383376
1;88;47.037512;-123.384756
1;89;47.037352;-123.386132
1;90;47.037153;-123.387496
1;91;47.036924;-123.388848
1;92;47.036657;-123.390187
1;93;47.036359;-123.391511
1;94;47.036024;-123.392817
1;95;47.035658;-123.394102
1;96;47.035257;-123.395369
1;97;47.034826;-123.396611
1;98;47.034361;-123.397829
1;99;47.033869;-123.399022
1;100;47.033342;-123.400185
1;101;47.032789;-123.401318
1;102;47.032206;-123.402421
1;103;47.031591;-123.403491
1;104;47.030954;-123.404526
1;105;47.030291;-123.405523
1;106;47.0296;-123.406487
1;107;47.028887;-123.40741
1;108;47.028151;-123.408293
1;109;47.027388;-123.409134
1;110;47.026609;-123.409935
1;111;47.025808;-123.410691
1;112;47.024988;-123.411402
1;113;47.024153;-123.412068
1;114;47.023298;-123.412688
1;115;47.022428;-123.41326
1;116;47.021543;-123.413782
1;117;47.020647;-123.414257
1;118;47.019743;-123.414683
1;119;47.018823;-123.415058
1;120;47.017897;-123.415383
1;121;47.016962;-123.415656
1;122;47.01602;-123.415877
1;123;47.015074;-123.416044
1;124;47.014124;-123.416163
1;125;47.013174;-123.416228
1;126;47.012221;-123.416239
1;127;47.011267;-123.416199
1;128;47.010317;-123.416107
1;129;47.009367;-123.415962
1;130;47.008424;-123.415766
1;131;47.007486;-123.415518
1;132;47.006556;-123.415219
1;133;47.005632;-123.414868
1;134;47.004721;-123.414467
1;135;47.003821;-123.414015
1;136;47.002928;-123.413516
1;137;47.002054;-123.412966
1;138;47.001192;-123.412369
1;139;47.000345;-123.411726
1;140;46.999517;-123.411036
1;141;46.998709;-123.410302
1;142;46.997919;-123.409523
1;143;46.997148;-123.408701
1;144;46.996401;-123.407839
1;145;46.995676;-123.406935
1;146;46.994974;-123.405993
1;147;46.994295;-123.405012
1;148;46.993647;-123.403994
1;149;46.993021;-123.402943
1;150;46.992422;-123.401856
1;151;46.991854;-123.400738
1;152;46.991316;-123.39959
1;153;46.990804;-123.398413
1;154;46.990328;-123.397209
1;155;46.989878;-123.395979
1;156;46.989466;-123.394726
1;157;46.989081;-123.39345
1;158;46.988729;-123.392155
1;159;46.988413;-123.390841
1;160;46.988131;-123.389509
1;161;46.987883;-123.388165
1;162;46.987669;-123.386807
1;163;46.987493;-123.385439
1;164;46.987348;-123.384062
1;165;46.987242;-123.382677
1;166;46.987169;-123.381289
1;167;46.987135;-123.379897
1;168;46.987135;-123.378504
2;1;47.029725;-124.169966
2;2;47.027958;-124.170448
2;3;46.987316;-124.169484
2;4;46.985548;-124.16868
2;5;46.982818;-124.169323
2;6;46.966432;-124.169966
2;7;46.957918;-124.171251
2;8;46.956151;-124.171251
2;9;46.955027;-124.170769
2;10;46.954545;-124.169805
2;11;46.953581;-124.156311
2;12;46.954063;-124.154062
2;13;46.958079;-124.143942
2;14;46.959364;-124.14346
2;15;46.961774;-124.143621
2;16;46.967075;-124.146512
2;17;46.97093;-124.14844
2;18;47.027797;-124.154223
2;19;47.028921;-124.154705
2;20;47.030207;-124.156632
2;21;47.029725;-124.169966
3;1;46.986003;-123.899614
3;2;46.973958;-123.899614
3;3;46.973575;-123.898467
3;4;46.973384;-123.896173
3;5;46.972237;-123.878582
3;6;46.972811;-123.877626
3;7;46.974149;-123.876862
3;8;46.975869;-123.877244
3;9;46.976826;-123.878582
3;10;46.977782;-123.880303
3;11;46.978547;-123.882024
3;12;46.979502;-123.883362
3;13;46.981032;-123.883553
3;14;46.981797;-123.882406
3;15;46.982944;-123.881259
3;16;46.984091;-123.880877
3;17;46.987533;-123.881833
3;18;46.987533;-123.898084
3;19;46.986003;-123.899614
4;1;38.944497;-97.219922
4;2;38.919687;-97.220209
4;3;38.92002;-97.205098
4;4;38.920172;-97.204642
4;5;38.920857;-97.204414
4;6;38.943585;-97.204338
4;7;38.944041;-97.204414
4;8;38.944345;-97.204794
4;9;38.944421;-97.205403
4;10;38.944497;-97.219922
5;1;39.521894;-76.103251
5;2;39.521933;-76.101936
5;3;39.522001;-76.100626
5;4;39.522108;-76.099319
5;5;39.522253;-76.098019
5;6;39.522428;-76.096726
5;7;39.522642;-76.09544
5;8;39.52289;-76.094166
5;9;39.523172;-76.092903
5;10;39.523489;-76.091654
5;11;39.523836;-76.09042
5;12;39.524222;-76.089203
5;13;39.524637;-76.088003
5;14;39.525083;-76.086824
5;15;39.525564;-76.085665
5;16;39.526076;-76.08453
5;17;39.526617;-76.083418
5;18;39.527189;-76.082331
5;19;39.527788;-76.08127
5;20;39.528418;-76.080237
5;21;39.529078;-76.079233
5;22;39.529761;-76.078261
5;23;39.53047;-76.077318
5;24;39.531206;-76.076411
5;25;39.531965;-76.075535
5;26;39.532747;-76.074694
5;27;39.533552;-76.073891
5;28;39.534376;-76.073124
5;29;39.535223;-76.072393
5;30;39.536089;-76.071703
5;31;39.536974;-76.071053
5;32;39.537874;-76.070442
5;33;39.538793;-76.069874
5;34;39.539724;-76.069346
5;35;39.540671;-76.068861
5;36;39.541628;-76.068421
5;37;39.542597;-76.068022
5;38;39.543577;-76.067669
5;39;39.544565;-76.06736
5;40;39.545564;-76.067095
5;41;39.546568;-76.066877
5;42;39.547575;-76.066704
5;43;39.548589;-76.066576
5;44;39.549604;-76.066496
5;45;39.550623;-76.066459
5;46;39.551638;-76.066471
5;47;39.552656;-76.066528
5;48;39.553671;-76.066631
5;49;39.554682;-76.06678
5;50;39.555689;-76.066974
5;51;39.556688;-76.067215
5;52;39.55768;-76.067501
5;53;39.558664;-76.067831
5;54;39.559641;-76.068207
5;55;39.560606;-76.068624
5;56;39.561559;-76.069088
5;57;39.562498;-76.069593
5;58;39.563421;-76.070141
5;59;39.564333;-76.07073
5;60;39.565226;-76.071359
5;61;39.566099;-76.072029
5;62;39.566957;-76.072739
5;63;39.567793;-76.073488
5;64;39.568609;-76.074272
5;65;39.569403;-76.075094
5;66;39.570177;-76.075953
5;67;39.570925;-76.076845
5;68;39.571646;-76.07777
5;69;39.572344;-76.078728
5;70;39.573015;-76.079716
5;71;39.57366;-76.080734
5;72;39.574274;-76.081781
5;73;39.574862;-76.082855
5;74;39.575418;-76.083956
5;75;39.575945;-76.085081
5;76;39.576441;-76.086229
5;77;39.576906;-76.087398
5;78;39.577337;-76.088589
5;79;39.577738;-76.089798
5;80;39.578104;-76.091024
5;81;39.578436;-76.092268
5;82;39.578737;-76.093525
5;83;39.579001;-76.094793
5;84;39.579233;-76.096075
5;85;39.579428;-76.097364
5;86;39.579588;-76.098663
5;87;39.57971;-76.099968
5;88;39.579802;-76.101278
5;89;39.579855;-76.102592
5;90;39.579874;-76.103907
5;91;39.579855;-76.105221
5;92;39.579802;-76.106535
5;93;39.57971;-76.107843
5;94;39.579588;-76.10915
5;95;39.579428;-76.110449
5;96;39.579233;-76.111738
5;97;39.579001;-76.11302
5;98;39.578737;-76.114288
5;99;39.578436;-76.115545
5;100;39.578104;-76.116789
5;101;39.577738;-76.118016
5;102;39.577337;-76.119224
5;103;39.576906;-76.120415
5;104;39.576441;-76.121584
5;105;39.575945;-76.122732
5;106;39.575418;-76.123857
5;107;39.574862;-76.124958
5;108;39.574274;-76.126032
5;109;39.57366;-76.127079
5;110;39.573015;-76.128098
5;111;39.572344;-76.129086
5;112;39.571646;-76.130043
5;113;39.570925;-76.130968
5;114;39.570177;-76.131861
5;115;39.569403;-76.132719
5;116;39.568609;-76.133539
5;117;39.567793;-76.134325
5;118;39.566957;-76.135073
5;119;39.566099;-76.135782
5;120;39.565226;-76.136454
5;121;39.564333;-76.137083
5;122;39.563421;-76.137672
5;123;39.562498;-76.13822
5;124;39.561559;-76.138726
5;125;39.560606;-76.139187
5;126;39.559641;-76.139607
5;127;39.558664;-76.139982
5;128;39.55768;-76.140312
5;129;39.556688;-76.140598
5;130;39.555689;-76.140839
5;131;39.554682;-76.141033
5;132;39.553671;-76.141182
5;133;39.552656;-76.141285
5;134;39.551638;-76.141342
5;135;39.550623;-76.141353
5;136;39.549604;-76.141317
5;137;39.548589;-76.141237
5;138;39.547575;-76.141109
5;139;39.546568;-76.140936
5;140;39.545564;-76.140718
5;141;39.544565;-76.140453
5;142;39.543577;-76.140144
5;143;39.542597;-76.139792
5;144;39.541628;-76.139393
5;145;39.540671;-76.138952
5;146;39.539724;-76.138468
5;147;39.538793;-76.137939
5;148;39.537874;-76.137371
5;149;39.536974;-76.136761
5;150;39.536089;-76.136111
5;151;39.535223;-76.13542
5;152;39.534376;-76.134689
5;153;39.533552;-76.133923
5;154;39.532747;-76.133118
5;155;39.531965;-76.132278
5;156;39.531206;-76.131403
5;157;39.53047;-76.130495
5;158;39.529761;-76.129553
5;159;39.529078;-76.12858
5;160;39.528418;-76.127577
5;161;39.527788;-76.126543
5;162;39.527189;-76.125483
5;163;39.526617;-76.124396
5;164;39.526076;-76.123283
5;165;39.525564;-76.122148
5;166;39.525083;-76.120989
5;167;39.524637;-76.11981
5;168;39.524222;-76.118611
5;169;39.523836;-76.117393
5;170;39.523489;-76.116159
5;171;39.523172;-76.11491
5;172;39.52289;-76.113647
5;173;39.522642;-76.112373
5;174;39.522428;-76.111088
5;175;39.522253;-76.109794
5;176;39.522108;-76.108494
5;177;39.522001;-76.107187
5;178;39.521933;-76.105877
5;179;39.521894;-76.104563
5;180;39.521894;-76.103251
6;1;39.330389;-76.495722
6;2;39.297425;-76.448663
6;3;39.297197;-76.447299
6;4;39.297879;-76.44548
6;5;39.308792;-76.438433
6;6;39.309928;-76.43866
6;7;39.311292;-76.441616
6;8;39.316067;-76.444343
6;9;39.335163;-76.455483
6;10;39.338118;-76.459575
6;11;39.353123;-76.480945
6;12;39.35335;-76.483901
6;13;39.352896;-76.486174
6;14;39.336754;-76.500496
6;15;39.333117;-76.49845
6;16;39.330389;-76.495722
7;1;39.593105;-76.094832
7;2;39.574253;-76.065066
7;3;39.589959;-76.048436
7;4;39.607296;-76.077847
7;5;39.593105;-76.094832
8;1;39.485109;-76.257981
8;2;39.484759;-76.258251
8;3;39.475809;-76.258431
8;4;39.475249;-76.258251
8;5;39.475049;-76.257831
8;6;39.475039;-76.244721
8;7;39.475189;-76.244361
8;8;39.475629;-76.244271
8;9;39.484649;-76.244171
8;10;39.490593;-76.243893
8;11;39.491231;-76.245169
8;12;39.490806;-76.248361
8;13;39.485259;-76.257621
8;14;39.485109;-76.257981
9;1;39.456527;-76.318535
9;2;39.447126;-76.313349
9;3;39.44691;-76.312701
9;4;39.446802;-76.311512
9;5;39.453609;-76.298114
9;6;39.455122;-76.297898
9;7;39.46517;-76.305677
9;8;39.465602;-76.307514
9;9;39.465386;-76.308703
9;10;39.458687;-76.318427
9;11;39.456527;-76.318535
10;1;39.441166;-76.353991
10;2;39.420252;-76.351285
10;3;39.420774;-76.32834
10;4;39.441562;-76.331804
10;5;39.441166;-76.353991
11;1;39.53517;-76.180355
11;2;39.541205;-76.186996
11;3;39.541205;-76.188813
11;4;39.540427;-76.19063
11;5;39.526151;-76.200753
11;6;39.523556;-76.200234
11;7;39.519325;-76.198638
11;8;39.516643;-76.197907
11;9;39.484708;-76.184255
11;10;39.484465;-76.182061
11;11;39.511036;-76.152564
11;12;39.513962;-76.152808
11;13;39.515424;-76.154271
11;14;39.53517;-76.180355
12;1;36.870001;-82.061466
12;2;36.870039;-82.0602
12;3;36.870108;-82.058935
12;4;36.870214;-82.057676
12;5;36.870359;-82.056421
12;6;36.870535;-82.055174
12;7;36.870748;-82.053934
12;8;36.870997;-82.052706
12;9;36.871279;-82.051487
12;10;36.871596;-82.050283
12;11;36.871943;-82.049093
12;12;36.872328;-82.04792
12;13;36.872743;-82.046762
12;14;36.873194;-82.045626
12;15;36.873671;-82.044508
12;16;36.874186;-82.043413
12;17;36.874727;-82.042339
12;18;36.875299;-82.041292
12;19;36.875898;-82.04027
12;20;36.876528;-82.039272
12;21;36.877184;-82.038306
12;22;36.877871;-82.037367
12;23;36.87858;-82.036459
12;24;36.879316;-82.035583
12;25;36.880076;-82.034738
12;26;36.880857;-82.033928
12;27;36.881662;-82.033153
12;28;36.88249;-82.032413
12;29;36.883337;-82.031709
12;30;36.884203;-82.031044
12;31;36.885088;-82.030417
12;32;36.885988;-82.029829
12;33;36.886908;-82.029279
12;34;36.887838;-82.028771
12;35;36.888784;-82.028303
12;36;36.889742;-82.027878
12;37;36.890714;-82.027494
12;38;36.891695;-82.027153
12;39;36.892683;-82.026856
12;40;36.893682;-82.0266
12;41;36.894686;-82.02639
12;42;36.895693;-82.026222
12;43;36.896708;-82.0261
12;44;36.897722;-82.026022
12;45;36.898741;-82.025988
12;46;36.899759;-82.025999
12;47;36.900778;-82.026054
12;48;36.901793;-82.026153
12;49;36.902803;-82.026297
12;50;36.903811;-82.026486
12;51;36.90481;-82.026718
12;52;36.905802;-82.026993
12;53;36.90679;-82.027311
12;54;36.907766;-82.027674
12;55;36.908732;-82.028076
12;56;36.909681;-82.028522
12;57;36.910623;-82.029011
12;58;36.911547;-82.029539
12;59;36.912458;-82.030106
12;60;36.913351;-82.030714
12;61;36.914228;-82.031361
12;62;36.915083;-82.032046
12;63;36.915922;-82.032766
12;64;36.916738;-82.033523
12;65;36.917532;-82.034317
12;66;36.918303;-82.035143
12;67;36.91905;-82.036003
12;68;36.919775;-82.036896
12;69;36.920473;-82.037819
12;70;36.921144;-82.038773
12;71;36.921789;-82.039755
12;72;36.922403;-82.040764
12;73;36.922991;-82.041799
12;74;36.923548;-82.042862
12;75;36.924074;-82.043946
12;76;36.92457;-82.045053
12;77;36.925036;-82.046181
12;78;36.925467;-82.047329
12;79;36.925867;-82.048494
12;80;36.926237;-82.049677
12;81;36.926569;-82.050877
12;82;36.926867;-82.052088
12;83;36.927133;-82.053312
12;84;36.927362;-82.054546
12;85;36.927557;-82.055792
12;86;36.927717;-82.057043
12;87;36.927843;-82.058302
12;88;36.927934;-82.059564
12;89;36.927988;-82.060831
12;90;36.928003;-82.062099
12;91;36.927988;-82.063368
12;92;36.927934;-82.064634
12;93;36.927843;-82.065897
12;94;36.927717;-82.067156
12;95;36.927557;-82.068407
12;96;36.927362;-82.069653
12;97;36.927133;-82.070887
12;98;36.926867;-82.072111
12;99;36.926569;-82.073322
12;100;36.926237;-82.074522
12;101;36.925867;-82.075704
12;102;36.925467;-82.07687
12;103;36.925036;-82.078018
12;104;36.92457;-82.079146
12;105;36.924074;-82.080253
12;106;36.923548;-82.081339
12;107;36.922991;-82.082399
12;108;36.922403;-82.083435
12;109;36.921789;-82.084444
12;110;36.921144;-82.085426
12;111;36.920473;-82.08638
12;112;36.919775;-82.087303
12;113;36.91905;-82.088196
12;114;36.918303;-82.089056
12;115;36.917532;-82.089884
12;116;36.916738;-82.090676
12;117;36.915922;-82.091433
12;118;36.915083;-82.092153
12;119;36.914228;-82.092838
12;120;36.913351;-82.093485
12;121;36.912458;-82.094093
12;122;36.911547;-82.094662
12;123;36.910623;-82.095188
12;124;36.909681;-82.095677
12;125;36.908732;-82.096123
12;126;36.907766;-82.096525
12;127;36.90679;-82.096888
12;128;36.905802;-82.097206
12;129;36.90481;-82.097483
12;130;36.903811;-82.097713
12;131;36.902803;-82.097902
12;132;36.901793;-82.098046
12;133;36.900778;-82.098144
12;134;36.899759;-82.0982
12;135;36.898741;-82.098211
12;136;36.897722;-82.098177
12;137;36.896708;-82.098099
12;138;36.895693;-82.097977
12;139;36.894686;-82.097809
12;140;36.893682;-82.097599
12;141;36.892683;-82.097343
12;142;36.891695;-82.097046
12;143;36.890714;-82.096704
12;144;36.889742;-82.096321
12;145;36.888784;-82.095896
12;146;36.887838;-82.095428
12;147;36.886908;-82.094919
12;148;36.885988;-82.09437
12;149;36.885088;-82.093782
12;150;36.884203;-82.093155
12;151;36.883337;-82.092489
12;152;36.88249;-82.091786
12;153;36.881662;-82.091046
12;154;36.880857;-82.090271
12;155;36.880076;-82.089461
12;156;36.879316;-82.088617
12;157;36.87858;-82.08774
12;158;36.877871;-82.086832
12;159;36.877184;-82.085894
12;160;36.876528;-82.084927
12;161;36.875898;-82.083929
12;162;36.875299;-82.082907
12;163;36.874727;-82.081859
12;164;36.874186;-82.080786
12;165;36.873671;-82.079691
12;166;36.873194;-82.078573
12;167;36.872743;-82.077437
12;168;36.872328;-82.076279
12;169;36.871943;-82.075106
12;170;36.871596;-82.073916
12;171;36.871279;-82.072712
12;172;36.870997;-82.071493
12;173;36.870748;-82.070265
12;174;36.870535;-82.069025
12;175;36.870359;-82.067778
12;176;36.870214;-82.066523
12;177;36.870108;-82.065264
12;178;36.870039;-82.063999
12;179;36.870001;-82.062733
12;180;36.870001;-82.061466
13;1;36.695001;-81.977115
13;2;36.713044;-81.927881
13;3;36.714722;-81.927322
13;4;36.715842;-81.927322
13;5;36.7171;-81.928161
13;6;36.726332;-81.939211
13;7;36.726611;-81.940329
13;8;36.726611;-81.941169
13;9;36.711506;-81.983269
13;10;36.711086;-81.983549
13;11;36.695001;-81.977115
14;1;36.59572;-82.214906
14;2;36.595018;-82.148568
14;3;36.597826;-82.14383
14;4;36.654511;-82.077317
14;5;36.656617;-82.077492
14;6;36.658899;-82.079949
14;7;36.659952;-82.081177
14;8;36.659776;-82.082757
14;9;36.639243;-82.119611
14;10;36.635031;-82.132598
14;11;36.633978;-82.145409
14;12;36.629065;-82.179631
14;13;36.625028;-82.188581
14;14;36.608531;-82.215081
14;15;36.59572;-82.214906
15;1;42.353275;-71.052404
15;2;42.35381;-71.05186
15;3;42.35513;-71.05067
15;4;42.35661;-71.05008
15;5;42.35709;-71.04969
15;6;42.36485;-71.05081
15;7;42.36521;-71.05078
15;8;42.36533;-71.05056
15;9;42.36511;-71.05057
15;10;42.36509;-71.04983
15;11;42.36489;-71.04874
15;12;42.36521;-71.04875
15;13;42.36537;-71.04978
15;14;42.3657;-71.04975
15;15;42.36579;-71.05003
15;16;42.36598;-71.05001
15;17;42.36601;-71.04927
15;18;42.36615;-71.04907
15;19;42.36634;-71.04911
15;20;42.36636;-71.05008
15;21;42.36678;-71.05035
15;22;42.36687;-71.05033
15;23;42.3671;-71.04927
15;24;42.36802;-71.04979
15;25;42.36725;-71.05092
15;26;42.3673;-71.05097
15;27;42.36889;-71.04924
15;28;42.36911;-71.04996
15;29;42.36927;-71.05021
15;30;42.3684;-71.05116
15;31;42.36866;-71.05177
15;32;42.36955;-71.05098
15;33;42.3697;-71.05135
15;34;42.36906;-71.05197
15;35;42.36901;-71.05229
15;36;42.36921;-71.05216
15;37;42.36927;-71.05224
15;38;42.36983;-71.05175
15;39;42.37;-71.05219
15;40;42.36948;-71.05262
15;41;42.3698;-71.05269
15;42;42.37;-71.05266
15;43;42.36989;-71.0529
15;44;42.36983;-71.05425
15;45;42.36949;-71.05428
15;46;42.36949;-71.05444
15;47;42.36981;-71.05449
15;48;42.36978;-71.05466
15;49;42.36936;-71.05481
15;50;42.36923;-71.0561
15;51;42.36909;-71.05668
15;52;42.36901;-71.05699
15;53;42.3682;-71.05957
15;54;42.36776;-71.06009
15;55;42.36781;-71.06085
15;56;42.363673;-71.066041
15;57;42.362504;-71.070377
15;58;42.362504;-71.070846
15;59;42.362447;-71.071034
15;60;42.362279;-71.071071
15;61;42.361941;-71.071146
15;62;42.361566;-71.07109
15;63;42.361322;-71.071052
15;64;42.361209;-71.070958
15;65;42.361;-71.06728
15;66;42.36071;-71.06623
15;67;42.35763;-71.06198
15;68;42.35692;-71.0617
15;69;42.354662;-71.05792
15;70;42.354512;-71.057432
15;71;42.353217;-71.052854
15;72;42.353275;-71.052404
16;1;42.371356;-71.274604
16;2;42.365237;-71.274823
16;3;42.35901;-71.274386
16;4;42.342513;-71.266082
16;5;42.336941;-71.262586
16;6;42.33268;-71.258653
16;7;42.328419;-71.25472
16;8;42.327764;-71.2533
16;9;42.327764;-71.25177
16;10;42.328201;-71.249804
16;11;42.330167;-71.247072
16;12;42.332134;-71.246198
16;13;42.334428;-71.246198
16;14;42.336176;-71.247291
16;15;42.356825;-71.259746
16;16;42.360103;-71.26062
16;17;42.364036;-71.261057
16;18;42.367313;-71.260838
16;19;42.371902;-71.260183
16;20;42.376054;-71.258981
16;21;42.381298;-71.257561
16;22;42.390256;-71.254611
16;23;42.395391;-71.252644
16;24;42.397304;-71.253191
16;25;42.39856;-71.25625
16;26;42.398997;-71.258653
16;27;42.398997;-71.261494
16;28;42.398997;-71.26357
16;29;42.398341;-71.266082
16;30;42.397686;-71.267394
16;31;42.396375;-71.268705
16;32;42.393634;-71.269435
16;33;42.371356;-71.274604
17;1;42.34765;-71.1004
17;2;42.346052;-71.099616
17;3;42.343157;-71.098734
17;4;42.344248;-71.094828
17;5;42.3418;-71.0872
17;6;42.339322;-71.08376
17;7;42.339383;-71.082788
17;8;42.347732;-71.072398
17;9;42.35639;-71.07632
17;10;42.3508;-71.09419
17;11;42.35123;-71.10041
17;12;42.34768;-71.10041
17;13;42.34767;-71.10038
17;14;42.34765;-71.1004
18;1;41.944603;-70.6588
18;2;41.95595;-70.6588
18;3;41.95684;-70.66058
18;4;41.95773;-70.66102
18;5;41.95847;-70.66132
18;6;41.95921;-70.66161
18;7;41.95995;-70.66161
18;8;41.96054;-70.6625
18;9;41.96009;-70.66369
18;10;41.96217;-70.66561
18;11;41.9632;-70.66754
18;12;41.96587;-70.6699
18;13;41.96883;-70.67212
18;14;41.96972;-70.67346
18;15;41.97179;-70.67494
18;16;41.97208;-70.67553
18;17;41.97342;-70.67627
18;18;41.97519;-70.6779
18;19;41.97771;-70.67864
18;20;41.98022;-70.68456
18;21;41.968448;-70.710705
18;22;41.963518;-70.714392
18;23;41.952218;-70.722842
18;24;41.949026;-70.723345
18;25;41.948354;-70.722842
18;26;41.924499;-70.699827
18;27;41.923995;-70.697139
18;28;41.928803;-70.688194
18;29;41.944603;-70.6588
19;1;42.369324;-71.059949
19;2;42.371128;-71.05613
19;3;42.371393;-71.050879
19;4;42.372507;-71.049234
19;5;42.373408;-71.048651
19;6;42.377122;-71.047537
19;7;42.379668;-71.048333
19;8;42.37988;-71.048651
19;9;42.379986;-71.049181
19;10;42.38163;-71.062548
19;11;42.381524;-71.063397
19;12;42.381047;-71.063768
19;13;42.372348;-71.067322
19;14;42.371976;-71.06711
19;15;42.368847;-71.062919
19;16;42.369324;-71.059949
20;1;42.3389;-71.14834
20;2;42.33679;-71.14282
20;3;42.33763;-71.12291
20;4;42.33624;-71.10621
20;5;42.33641;-71.1056
20;6;42.33693;-71.10508
20;7;42.34662;-71.10815
20;8;42.3474;-71.10903
20;9;42.35085;-71.11195
20;10;42.35539;-71.11657
20;11;42.35629;-71.11705
20;12;42.36582;-71.11743
20;13;42.3666;-71.11743
20;14;42.3672;-71.11761
20;15;42.36768;-71.11806
20;16;42.36816;-71.11866
20;17;42.36816;-71.11914
20;18;42.36843;-71.12346
20;19;42.3688;-71.12435
20;20;42.3698;-71.12577
20;21;42.3723;-71.12733
20;22;42.37275;-71.12778
20;23;42.37327;-71.12942
20;24;42.3733;-71.13042
20;25;42.37303;-71.13202
20;26;42.37295;-71.1324
20;27;42.37234;-71.13255
20;28;42.37051;-71.13224
20;29;42.36982;-71.13217
20;30;42.36921;-71.13263
20;31;42.36615;-71.1366
20;32;42.36478;-71.13905
20;33;42.36439;-71.13966
20;34;42.36439;-71.14019
20;35;42.36478;-71.14271
20;36;42.36478;-71.14386
20;37;42.36455;-71.14447
20;38;42.36409;-71.14524
20;39;42.36271;-71.146
20;40;42.36187;-71.14715
20;41;42.36088;-71.15089
20;42;42.35996;-71.15555
20;43;42.35996;-71.15892
20;44;42.35866;-71.16365
20;45;42.3595;-71.16778
20;46;42.35761;-71.18603
20;47;42.35798;-71.18746
20;48;42.358012;-71.187669
20;49;42.35801;-71.18788
20;50;42.357973;-71.188088
20;51;42.357902;-71.188288
20;52;42.357799;-71.188472
20;53;42.357667;-71.188638
20;54;42.35751;-71.188779
20;55;42.357331;-71.188893
20;56;42.357137;-71.188975
20;57;42.356931;-71.189025
20;58;42.35672;-71.18904
20;59;42.35651;-71.18902
20;60;42.35431;-71.18864
20;61;42.3534;-71.18627
20;62;42.35354;-71.16931
20;63;42.35308;-71.16625
20;64;42.3524;-71.16404
20;65;42.35125;-71.16174
20;66;42.34957;-71.15937
20;67;42.34735;-71.15655
20;68;42.34521;-71.15441
20;69;42.34315;-71.15234
20;70;42.34109;-71.1502
20;71;42.3389;-71.14834
21;1;42.286239;-71.299611
21;2;42.288134;-71.256494
21;3;42.310877;-71.258863
21;4;42.308034;-71.301033
21;5;42.286239;-71.299611
22;1;42.371431;-71.187082
22;2;42.363114;-71.187967
22;3;42.360813;-71.173102
22;4;42.366476;-71.169563
22;5;42.371431;-71.187082
23;1;42.40001;-71.15235
23;2;42.39803;-71.15118
23;3;42.38812;-71.14491
23;4;42.37376;-71.13051
23;5;42.37339;-71.12858
23;6;42.37292;-71.12734
23;7;42.36949;-71.12448
23;8;42.36902;-71.12359
23;9;42.36871;-71.12213
23;10;42.36866;-71.12
23;11;42.36866;-71.11891
23;12;42.36824;-71.11797
23;13;42.36783;-71.11724
23;14;42.36715;-71.11667
23;15;42.36663;-71.11672
23;16;42.3595;-71.11683
23;17;42.3571;-71.11674
23;18;42.35553;-71.11584
23;19;42.3546;-71.11511
