6423525678, NTY4ODMxNDc2ODo5NTQ5NzA3NDg0OA--, Downtown Houston| Houston, boutique hotel|fitness center|restaurant(s)|business center|high-speed internet access, 4.0, 66.00, 17.45, 1, 83.45, 80, 4.0
5757854481, NTY4ODMxNDc2ODo5NTQ5NzA3OTk2Mw--, Downtown Houston| Houston, fitness center|restaurant(s)|business center|high-speed internet access, 3.5, 78.00, 20.50, 1, 98.50, 90, 4.0
5940871055, NTY4ODMxNDc2ODo5NTQ5NzA3NDgzNw--, NW Houston - Brookhollow| Spring Valley, smoke free rooms|fitness center|pool(s)|restaurant(s)|laundry facilities|high-speed internet access|golf nearby, 3.5, 53.00, 15.19, 1, 68.19, 95, 3.5
5113261537, NTY4ODMxNDc2ODo5NTQ5NzA4MDAwNA--, Houston Galleria| West University Place, laundry facilities, 2.0, 41.00, 13.13, 1, 54.13, 100, 
5891736255, NTY4ODMxNDc2ODo5NTQ5NzA3OTk5NQ--, Houston West - Energy Corridor| Spring Valley, complimentary breakfast|fitness center|pool(s)|business center|high-speed internet access, 3.0, 41.00, 13.13, 1, 54.13, 95, 3.5
5673408585, NTY4ODMxNDc2ODo5NTQ5NzA4MDAxMA--, NW Houston - Brookhollow| Spring Valley, fitness center|pool(s)|restaurant(s)|business center|laundry facilities, 3.0, 45.00, 13.75, 1, 58.75, 95, 4.0
5215896237, NTY4ODMxNDc2ODo5NTQ5NzA3OTk5OA--, Houston West - Energy Corridor| Spring Valley, fitness center|pool(s)|business center|high-speed internet access, 3.5, 54.00, 15.39, 1, 69.39, 90, 
5206713915, NTY4ODMxNDc2ODo5NTQ5NzA3NDg0OQ--, Medical Center - Astrodome| VA Hospital, fitness center|pool(s)|laundry facilities, 2.5, 41.00, 13.13, 1, 54.13, 70, 3.0
5770360602, NTY4ODMxNDc2ODo5NTQ5NzA3OTk1Mg--, Medical Center - Astrodome| VA Hospital, laundry facilities, 2.0, 36.00, 12.31, 1, 48.31, 75, 
6478694912, NTY4ODMxNDc2ODo5NTQ5NzA3OTk3OQ--, Houston Hobby Airport HOU| South Houston, pool(s)|laundry facilities, 3.0, 53.00, 15.19, 1, 68.19, 90, 
6284421479, NTY4ODMxNDc2ODo5NTQ5NzA3OTk4Mg--, SW Houston - Sugar Land| Sugar Land, fitness center|pool(s)|restaurant(s)|laundry facilities|golf nearby, 3.0, 41.00, 13.13, 1, 54.13, 80, 3.5
6131532891, NTY4ODMxNDc2ODo5NTQ5NzA3OTk1MQ--, Medical Center - Astrodome| VA Hospital, fitness center|pool(s)|restaurant(s)|business center|high-speed internet access|golf nearby, 3.5, 86.00, 21.73, 1, 107.73, 50, 3.0
5492870774, NTY4ODMxNDc2ODo5NTQ5NzA4MDAyMA--, East Houston - Cloverleaf| Jacinto City, complimentary breakfast|pool(s)|high-speed internet access, 3.0, 48.00, 14.37, 1, 62.37, 65, 
5820949352, NTY4ODMxNDc2ODo5NTQ5NzA3OTk1OA--, NW Houston - Brookhollow| Spring Valley, complimentary breakfast|fitness center|pool(s)|laundry facilities|high-speed internet access, 2.5, 39.00, 12.72, 1, 51.72, 55, 4.0
6208958218, NTY4ODMxNDc2ODo5NTQ5NzA4MDAwOA--, NW Houston - Brookhollow| Spring Valley, , 2.0, 30.00, 11.49, 1, 41.49, 65, 
6194384281, NTY4ODMxNDc2ODo5NTQ5NzA3OTk3Mw--, Aldine - Bush Ictl Airport IAH| Humble, smoke free rooms|high-speed internet access, 2.5, 44.00, 13.54, 1, 57.54, 85, 
6010112618, NTY4ODMxNDc2ODo5NTQ5NzA3OTk2Ng--, Houston West - Energy Corridor| Spring Valley, laundry facilities, 2.0, 26.00, 11.49, 1, 37.49, , 
6636773750, NTY4ODMxNDc2ODo5NTQ5NzA3OTk5Mg--, Channelview| Channelview, complimentary breakfast|fitness center|pool(s)|business center|laundry facilities|high-speed internet access, 3.0, 48.00, 14.37, 1, 62.37, 90, 4.0
6131074511, NTY4ODMxNDc2ODo5NTQ5NzA3OTk5MA--, SW Houston - Sugar Land| Sugar Land, complimentary breakfast|pool(s)|laundry facilities|high-speed internet access, 2.5, 39.00, 12.72, 1, 51.72, 75, 3.5
6444674623, NTY4ODMxNDc2ODo5NTQ5NzA3OTk4NA--, Aldine - Bush Ictl Airport IAH| Humble, pool(s)|laundry facilities, 2.0, 30.00, 11.29, 1, 41.29, 45, 
5557249929, NTY4ODMxNDc2ODo5NTQ5NzA3OTk2OA--, SW Houston - Sugar Land| Sugar Land, high-speed internet access, 2.0, 34.00, 10.65, 1, 44.65, 85, 
5859960682, NTY4ODMxNDc2ODo5NTQ5NzA3OTk2Mg--, Houston West - Energy Corridor| Spring Valley, complimentary breakfast|fitness center|pool(s)|laundry facilities|high-speed internet access, 2.5, 47.00, 14.16, 1, 61.16, , 3.5
6705846744, NTY4ODMxNDc2ODo5NTQ5NzA3OTk4NQ--, SW Houston - Sugar Land| Sugar Land, smoke free rooms|airport shuttle|complimentary breakfast|fitness center|pool(s)|business center|high-speed internet access|golf nearby|tennis nearby, 3.5, 72.00, 15.79, 1, 87.79, , 
6391518453, NTY4ODMxNDc2ODo5NTQ5NzA4MDAxMw--, Willowbrook - Cypress Station| North Houston, , 2.0, 30.00, 11.29, 1, 41.29, 85, 
5536994118, NTY4ODMxNDc2ODo5NTQ5NzA3OTk1Ng--, Houston Hobby Airport HOU| South Houston, , 2.0, 36.00, 14.66, 1, 50.66, 40, 
5191992139, NTY4ODMxNDc2ODo5NTQ5NzA3NDgzNg--, East Houston - Cloverleaf| Jacinto City, complimentary breakfast|pool(s)|high-speed internet access, 2.0, 39.00, 12.72, 1, 51.72, , 2.5
6866057544, NTY4ODMxNDc2ODo5NTQ5NzA4MDAwMg--, Baytown| Baytown, complimentary breakfast|fitness center|pool(s)|laundry facilities, 3.0, 42.00, 13.54, 1, 55.54, 80, 3.5
6328531318, NTY4ODMxNDc2ODo5NTQ5NzA4MDAwNQ--, Willowbrook - Cypress Station| North Houston, fitness center|pool(s)|business center|laundry facilities, 3.0, 63.00, 16.83, 1, 79.83, 95, 
5899359609, NTY4ODMxNDc2ODo5NTQ5NzA4MDAwMw--, East Houston - Cloverleaf| Jacinto City, complimentary breakfast|pool(s)|laundry facilities|high-speed internet access, 2.5, 49.00, 15.84, 1, 64.84, , 3.5
6948048177, NTY4ODMxNDc2ODo5NTQ5NzA3OTk4OA--, Clear Lake - NASA Space Center - Kemah| Nassau Bay, pool(s)|restaurant(s), 3.0, 54.00, 14.38, 1, 68.39, 95, 
6978767439, NTY4ODMxNDc2ODo5NTQ5NzA3NDg0NQ--, Pasadena| Pasadena, fitness center|business center|laundry facilities|high-speed internet access, 3.0, 70.00, 18.47, 1, 88.47, , 3.5
